node_id,cluster,cluster_probability,outlier_score,is_noise,centroid_distance,baseline_iforest_score,is_anomaly,anomaly_rank
4:7881d57d-4dc3-40da-9c97-756961f2beba:821,5,0.5431061588263957,0.45689384117360426,False,0.7303324936557806,0.44973353208827627,True,43
4:7881d57d-4dc3-40da-9c97-756961f2beba:3888,38,0.5455938100775922,0.45440618992240783,False,0.819740091568345,0.44663946770822727,True,44
4:7881d57d-4dc3-40da-9c97-756961f2beba:985,27,0.5469621330081449,0.4530378669918551,False,0.6026238245917989,0.45022063667763135,True,45
4:7881d57d-4dc3-40da-9c97-756961f2beba:3013,33,0.5483423535299874,0.4516576464700126,False,0.6740752578254411,0.46149465769650133,True,46
4:7881d57d-4dc3-40da-9c97-756961f2beba:3714,6,0.5512465113911785,0.44875348860882147,False,0.7370328124032067,0.46814456895966866,True,47
4:7881d57d-4dc3-40da-9c97-756961f2beba:2071,9,0.5522799703136518,0.44772002968634816,False,0.6762140586679835,0.4599374108826659,True,48
4:7881d57d-4dc3-40da-9c97-756961f2beba:710,16,0.552822314526021,0.447177685473979,False,0.6287710949474303,0.4611828838862405,True,49
4:7881d57d-4dc3-40da-9c97-756961f2beba:4769,7,0.5534754776591039,0.4465245223408961,False,0.7943185455111391,0.4779274109459522,True,50
4:7881d57d-4dc3-40da-9c97-756961f2beba:3665,21,0.5535519196520596,0.44644808034794037,False,0.7950059959300393,0.45084727434223615,True,51
4:7881d57d-4dc3-40da-9c97-756961f2beba:4071,10,0.5538461461360561,0.44615385386394396,False,0.5886600463070906,0.4643785162959665,True,52
4:7881d57d-4dc3-40da-9c97-756961f2beba:2053,13,0.5561546886393699,0.4438453113606301,False,0.7339159120308224,0.4697816853055263,True,53
4:7881d57d-4dc3-40da-9c97-756961f2beba:510,27,0.5569636012145206,0.4430363987854794,False,0.6199175671873045,0.454243074687436,True,54
4:7881d57d-4dc3-40da-9c97-756961f2beba:2244,4,0.5579303763782838,0.4420696236217162,False,0.5748989191628767,0.45909627044638923,True,55
4:7881d57d-4dc3-40da-9c97-756961f2beba:1768,9,0.5594785737334951,0.44052142626650487,False,0.6621548274265446,0.4528459136676972,True,56
4:7881d57d-4dc3-40da-9c97-756961f2beba:852,48,0.5595357364977179,0.4404642635022821,False,0.8293804182748433,0.4523393207572337,True,57
4:7881d57d-4dc3-40da-9c97-756961f2beba:3803,4,0.5602811838689905,0.4397188161310095,False,0.5499947745633821,0.45734970558565163,True,58
4:7881d57d-4dc3-40da-9c97-756961f2beba:3063,5,0.5613730986368383,0.43862690136316174,False,0.7101563812345147,0.46403098591343483,True,59
4:7881d57d-4dc3-40da-9c97-756961f2beba:3690,4,0.5613771617003828,0.4386228382996172,False,0.547334244773947,0.4589720352801953,True,60
4:7881d57d-4dc3-40da-9c97-756961f2beba:4094,26,0.5616694236474142,0.43833057635258577,False,0.7768152823248038,0.4509074584138933,True,61
4:7881d57d-4dc3-40da-9c97-756961f2beba:2884,33,0.5633715504475848,0.43662844955241514,False,0.6466870333004577,0.46751911698270093,True,62
4:7881d57d-4dc3-40da-9c97-756961f2beba:392,11,0.5662097712195593,0.43379022878044077,False,0.7933819322963376,0.46207053352063787,True,63
4:7881d57d-4dc3-40da-9c97-756961f2beba:1038,40,0.5663851960949104,0.43361480390508955,False,0.8731450666589544,0.4676274839010987,True,64
4:7881d57d-4dc3-40da-9c97-756961f2beba:4220,43,0.5669203430570771,0.433079656942923,False,0.8032548453442067,0.456551774867306,True,65
4:7881d57d-4dc3-40da-9c97-756961f2beba:3155,32,0.5712573419020084,0.4287426580979916,False,0.6599952370498197,0.4547532958936873,True,66
4:7881d57d-4dc3-40da-9c97-756961f2beba:3503,45,0.5723575016746651,0.4276424983253349,False,0.6770563243193902,0.4577185023043385,True,67
4:7881d57d-4dc3-40da-9c97-756961f2beba:1014,21,0.5728262751658936,0.42717372483410637,False,0.7626191638217178,0.4491823115486918,True,68
4:7881d57d-4dc3-40da-9c97-756961f2beba:4826,5,0.5739530231511552,0.4260469768488448,False,0.7001910877237425,0.45239941817935486,True,69
4:7881d57d-4dc3-40da-9c97-756961f2beba:4691,27,0.5752372126159115,0.42476278738408846,False,0.5851974837707778,0.452325381267832,True,70
4:7881d57d-4dc3-40da-9c97-756961f2beba:649,27,0.5752372716663708,0.4247627283336292,False,0.585197390003216,0.452325381267832,True,71
4:7881d57d-4dc3-40da-9c97-756961f2beba:2085,4,0.5753269342840047,0.4246730657159953,False,0.5537022883659246,0.4627140678171289,True,72
4:7881d57d-4dc3-40da-9c97-756961f2beba:1072,10,0.5753967702440803,0.4246032297559197,False,0.4921453282687971,0.4637611601667113,True,73
4:7881d57d-4dc3-40da-9c97-756961f2beba:4593,48,0.5757042220100647,0.42429577798993534,False,0.813692641898443,0.44981427920948946,True,74
4:7881d57d-4dc3-40da-9c97-756961f2beba:2340,20,0.5763522698585689,0.42364773014143103,False,0.7874891394975267,0.4689695271943119,True,75
4:7881d57d-4dc3-40da-9c97-756961f2beba:244,4,0.5765321205746149,0.42346787942538505,False,0.52242678789217,0.45564828169907085,True,76
4:7881d57d-4dc3-40da-9c97-756961f2beba:643,4,0.5765321205746149,0.42346787942538505,False,0.52242678789217,0.45564828169907085,True,76
4:7881d57d-4dc3-40da-9c97-756961f2beba:1297,4,0.5765321205746149,0.42346787942538505,False,0.52242678789217,0.45564828169907085,True,76
4:7881d57d-4dc3-40da-9c97-756961f2beba:2388,4,0.5765321205746149,0.42346787942538505,False,0.52242678789217,0.45564828169907085,True,76
4:7881d57d-4dc3-40da-9c97-756961f2beba:2566,4,0.5765321205746149,0.42346787942538505,False,0.52242678789217,0.45564828169907085,True,76
4:7881d57d-4dc3-40da-9c97-756961f2beba:2735,4,0.5765321205746149,0.42346787942538505,False,0.52242678789217,0.45564828169907085,True,76
4:7881d57d-4dc3-40da-9c97-756961f2beba:3856,4,0.5765321205746149,0.42346787942538505,False,0.52242678789217,0.45564828169907085,True,76
4:7881d57d-4dc3-40da-9c97-756961f2beba:5155,4,0.5765321205746149,0.42346787942538505,False,0.52242678789217,0.45564828169907085,True,76
4:7881d57d-4dc3-40da-9c97-756961f2beba:1593,8,0.5770714433293174,0.42292855667068263,False,0.6762034523817275,0.4552797646006024,True,77
4:7881d57d-4dc3-40da-9c97-756961f2beba:494,33,0.5776878706608589,0.42231212933914114,False,0.6240055541307683,0.4716687357170176,True,78
4:7881d57d-4dc3-40da-9c97-756961f2beba:2819,11,0.581334706820272,0.41866529317972795,False,0.7671527629169654,0.4569199860897107,True,79
4:7881d57d-4dc3-40da-9c97-756961f2beba:2149,16,0.5817504140846287,0.41824958591537126,False,0.5841560502582396,0.46202341940540365,True,80
4:7881d57d-4dc3-40da-9c97-756961f2beba:1815,41,0.5833804677852392,0.4166195322147608,False,0.7907137625629705,0.4608333873586274,True,81
4:7881d57d-4dc3-40da-9c97-756961f2beba:1474,27,0.5843911436091402,0.41560885639085976,False,0.6146416405270155,0.45920393532625614,True,82
4:7881d57d-4dc3-40da-9c97-756961f2beba:4151,25,0.5852905923293606,0.4147094076706394,False,0.6892645450118454,0.4558189671885991,True,83
4:7881d57d-4dc3-40da-9c97-756961f2beba:3613,18,0.5853083368549103,0.4146916631450896,False,0.7443678656801739,0.4543018065421279,True,84
4:7881d57d-4dc3-40da-9c97-756961f2beba:1894,23,0.5853784795227787,0.4146215204772213,False,0.8580087249736287,0.4652420450498374,True,85
4:7881d57d-4dc3-40da-9c97-756961f2beba:1704,8,0.5857937360574972,0.41420626394250276,False,0.6634949373847399,0.45405226868728743,True,86
4:7881d57d-4dc3-40da-9c97-756961f2beba:4244,37,0.58715375119606,0.4128462488039401,False,0.7217694785940981,0.4421825748784819,True,87
4:7881d57d-4dc3-40da-9c97-756961f2beba:2019,16,0.5872300831609076,0.41276991683909237,False,0.5442828827201427,0.4623511347518248,True,88
4:7881d57d-4dc3-40da-9c97-756961f2beba:4848,33,0.5874031146520813,0.4125968853479188,False,0.6141579087033714,0.46848965459427866,True,89
4:7881d57d-4dc3-40da-9c97-756961f2beba:1596,22,0.5886837131022792,0.41131628689772076,False,0.6480428039617435,0.4649968653023419,True,90
4:7881d57d-4dc3-40da-9c97-756961f2beba:2836,48,0.5890276154630791,0.4109723845369209,False,0.7385196878712068,0.44816075384256454,True,91
4:7881d57d-4dc3-40da-9c97-756961f2beba:929,16,0.590194247218902,0.40980575278109793,False,0.5840820160741285,0.4539686110723954,True,92
4:7881d57d-4dc3-40da-9c97-756961f2beba:2763,42,0.5910884979304986,0.40891150206950144,False,0.7503981799639977,0.4530118900350735,True,93
4:7881d57d-4dc3-40da-9c97-756961f2beba:1054,37,0.5923250834954313,0.40767491650456866,False,0.7385621741165546,0.45795538758290893,True,94
4:7881d57d-4dc3-40da-9c97-756961f2beba:1245,38,0.5924619257423358,0.4075380742576642,False,0.7483368335063423,0.4605351637251923,True,95
4:7881d57d-4dc3-40da-9c97-756961f2beba:3354,27,0.5940944444533821,0.40590555554661795,False,0.5546877823317108,0.4456538714520382,True,96
4:7881d57d-4dc3-40da-9c97-756961f2beba:2353,24,0.5945977653159827,0.4054022346840173,False,0.7848825952384837,0.4654902515053786,True,97
4:7881d57d-4dc3-40da-9c97-756961f2beba:2343,45,0.5951515598988326,0.4048484401011674,False,0.6030774086366815,0.4499251943909267,True,98
4:7881d57d-4dc3-40da-9c97-756961f2beba:267,27,0.5951829703255272,0.40481702967447275,False,0.5493107588695418,0.4510276893155268,True,99
4:7881d57d-4dc3-40da-9c97-756961f2beba:974,27,0.5951829703255272,0.40481702967447275,False,0.5493107588695418,0.4510276893155268,True,99
4:7881d57d-4dc3-40da-9c97-756961f2beba:1146,27,0.5951829703255272,0.40481702967447275,False,0.5493107588695418,0.4510276893155268,True,99
4:7881d57d-4dc3-40da-9c97-756961f2beba:1557,27,0.5951829703255272,0.40481702967447275,False,0.5493107588695418,0.4510276893155268,True,99
